sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
tennis,"[0.99, 1.0)",66042,35319864.0,35324120.0,0.9958726763725281,0.9925189018249512,0.9918839335441589,-0.0033537745475769043,-0.0034807103586868998,-0.009019597126657099,0.0008816329201860788
esports,"[0.5, 0.55)",489678,55064572.0,55854096.0,0.5216489434242249,0.5213795304298401,0.5120609998703003,-0.0002694129943847656,-0.014753637574480054,-0.053602080922575145,0.029060329272474494
esports,"[0.55, 0.6)",475402,59646984.0,60421212.0,0.5722177028656006,0.5739631652832031,0.5597178936004639,0.001745462417602539,-0.008888525409819572,-0.0527391357611225,0.03667114313805591
esports,"[0.6, 0.65)",515282,66266768.0,67013124.0,0.6249328255653381,0.6336527466773987,0.6167128086090088,0.008719921112060547,0.003040072827518915,-0.0436619673567698,0.047341850176264876
esports,"[0.65, 0.7)",417410,59930628.0,60513016.0,0.6780472993850708,0.7091878056526184,0.6755588054656982,0.031140506267547607,0.03584239227054659,-0.008052620749975346,0.07984331759012649
esports,"[0.7, 0.75)",304017,45349176.0,45722488.0,0.7260702252388,0.7559548020362854,0.7305644154548645,0.02988457679748535,0.032647941537427054,-0.007224534230443651,0.06734373122303901
esports,"[0.75, 0.8)",326445,46474152.0,46781128.0,0.7720276117324829,0.7763704061508179,0.7624683976173401,0.004342794418334961,-0.0014258090062890902,-0.03099417430355433,0.0270964365580334
esports,"[0.8, 0.85)",298531,45191772.0,45422008.0,0.821483850479126,0.8352370262145996,0.81728196144104,0.013753175735473633,0.011804940070534363,-0.012123241287743447,0.03490979012614547
esports,"[0.85, 0.9)",299954,54262664.0,54441344.0,0.8766026496887207,0.8942736983299255,0.8726471662521362,0.017671048641204834,0.016834133817737296,-0.0032063253955893992,0.03713797469652076
esports,"[0.9, 0.925)",89898,18425602.0,18470136.0,0.9141239523887634,0.9093141555786133,0.9037019610404968,-0.0048097968101501465,-0.007612008377197206,-0.03492188895618169,0.017385342727005162
esports,"[0.925, 0.95)",127490,28797624.0,28842468.0,0.9401010274887085,0.9446795582771301,0.9330849647521973,0.004578530788421631,0.0033426408761735296,-0.015416488956659686,0.01895436087706698
esports,"[0.95, 0.96)",36203,8976044.0,8985952.0,0.9580789804458618,0.9470323324203491,0.9451702833175659,-0.011046648025512695,-0.01261288521500252,-0.03528301328384709,0.007942707055944742
esports,"[0.96, 0.97)",16993,6708816.0,6715213.0,0.9665471315383911,0.9506013989448547,0.9531571865081787,-0.015945732593536377,-0.017415905926668123,-0.05675252558004688,0.010580594335955143
esports,"[0.97, 0.98)",34102,12960843.0,12969346.0,0.9738853573799133,0.9543763399124146,0.9646061658859253,-0.01950901746749878,-0.020710331390771372,-0.048852665221977766,0.001910343704684662
esports,"[0.98, 0.99)",39829,21947872.0,21956326.0,0.9852612614631653,0.9823312163352966,0.9820733666419983,-0.0029300451278686523,-0.003329099344128074,-0.013029818739313682,0.004523079958601945
esports,"[0.99, 1.0)",57910,55272424.0,55277232.0,0.9962217211723328,0.995538592338562,0.9923502206802368,-0.000683128833770752,-0.0007717314450329475,-0.004186527658679482,0.0016937815041446164
basketball,"[0.5, 0.55)",298936,48849092.0,49085012.0,0.5214211940765381,0.49359050393104553,0.5173481702804565,-0.027830690145492554,-0.056537824100725234,-0.11692175695296471,0.00560848611996276
basketball,"[0.55, 0.6)",283877,48280448.0,48490936.0,0.5719261765480042,0.572742760181427,0.5688731670379639,0.0008165836334228516,-0.0029426575106127656,-0.05770834273140235,0.052372622101246886
basketball,"[0.6, 0.65)",334747,58315216.0,58543760.0,0.6253364086151123,0.6142807602882385,0.626864492893219,-0.01105564832687378,-0.0214576553296279,-0.07543952007343759,0.034047487136551854
basketball,"[0.65, 0.7)",279640,58637336.0,58846768.0,0.6796993613243103,0.6540018320083618,0.667082667350769,-0.025697529315948486,-0.04117147776364569,-0.09810233853199397,0.01594666164509142
basketball,"[0.7, 0.75)",204415,43206000.0,43333100.0,0.7260263562202454,0.7067755460739136,0.7057554721832275,-0.019250810146331787,-0.029553135942567983,-0.07818784290661249,0.018180807324300764
basketball,"[0.75, 0.8)",244534,58626704.0,58763540.0,0.7719963192939758,0.7794080972671509,0.7622007727622986,0.007411777973175049,0.00747422469564442,-0.03964883406796107,0.053326211663136495
basketball,"[0.8, 0.85)",241901,58520668.0,58617168.0,0.8219878673553467,0.8145581483840942,0.8046391010284424,-0.007429718971252441,-0.010667685644605936,-0.047290228023851605,0.023796371704310745
basketball,"[0.85, 0.9)",240641,70978176.0,71071800.0,0.8763477206230164,0.8496910333633423,0.856558084487915,-0.026656687259674072,-0.03145478787018058,-0.07602942142613092,0.0033510318856049635
basketball,"[0.9, 0.925)",92331,29781292.0,29811382.0,0.9143174886703491,0.8808254599571228,0.9021022319793701,-0.03349202871322632,-0.03745101586152117,-0.07676449908604774,-0.0008528847466470805
basketball,"[0.925, 0.95)",135786,48349736.0,48381648.0,0.9403842091560364,0.9159340262413025,0.9361642599105835,-0.024450182914733887,-0.026683798938201615,-0.07587817155166417,0.009938394080522944
basketball,"[0.95, 0.96)",40917,17826870.0,17834848.0,0.9584167003631592,0.9437048435211182,0.9641957879066467,-0.014711856842041016,-0.01577401850580966,-0.0433710770207947,0.0079383363818315
basketball,"[0.96, 0.97)",17036,9317438.0,9320436.0,0.9666461944580078,0.9753524661064148,0.9739375710487366,0.008706271648406982,0.008648070482973424,-0.005160111117709899,0.019739203703741513
basketball,"[0.97, 0.98)",42180,21169026.0,21174736.0,0.9734156131744385,0.9672948718070984,0.9766240119934082,-0.006120741367340088,-0.00655451945097723,-0.026587802501076653,0.009155863308346772
basketball,"[0.98, 0.99)",54102,34906012.0,34910808.0,0.9847509264945984,0.9859349131584167,0.9832168817520142,0.0011839866638183594,0.0010719932932671732,-0.005785026135225392,0.00707587411874278
basketball,"[0.99, 1.0)",97045,119746576.0,119750096.0,0.9964395761489868,0.9958881139755249,0.9889329671859741,-0.0005514621734619141,-0.0005872804883715059,-0.0032695852905609947,0.0014817971002437532
american_football,"[0.5, 0.55)",53806,14740581.0,14770138.0,0.5205715298652649,0.5085172653198242,0.5348102450370789,-0.012054264545440674,-0.02379865835395401,-0.10333182495120527,0.05584378023959725
american_football,"[0.55, 0.6)",50294,14338108.0,14364394.0,0.5715420842170715,0.5208933353424072,0.5690141916275024,-0.05064874887466431,-0.09007679410456262,-0.18947250493937312,0.01632254366876068
american_football,"[0.6, 0.65)",62609,18298988.0,18330108.0,0.6249253749847412,0.631381094455719,0.62818443775177,0.006455719470977783,0.008422270551377882,-0.08831702816195706,0.10343698130278565
american_football,"[0.65, 0.7)",50765,15512076.0,15536588.0,0.6793060302734375,0.6951015591621399,0.6965231895446777,0.015795528888702393,0.02124942144975224,-0.06641106965047193,0.11182798623667892
