sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
cricket,"[0.8, 0.85)",41810,7859404.0,7897876.0,0.8209916353225708,0.8474559783935547,0.8131786584854126,0.026464343070983887,0.02780882690279762,-0.03200665031914235,0.08488857261101447
cricket,"[0.85, 0.9)",47749,10485260.0,10519382.0,0.8771885633468628,0.906479001045227,0.8877254128456116,0.029290437698364258,0.029863552697970787,-0.014658467803949657,0.07009907425035172
cricket,"[0.9, 0.925)",15499,3981481.0,3989733.5,0.9141362309455872,0.8975178599357605,0.9124459624290466,-0.01661837100982666,-0.02017377942104705,-0.09468974876388893,0.03906739335615256
cricket,"[0.925, 0.95)",22431,6698826.0,6708039.0,0.9402399659156799,0.9651164412498474,0.9541260004043579,0.02487647533416748,0.025045377333627564,-0.0112188085608594,0.048275570120406064
cricket,"[0.95, 0.96)",7557,2572953.75,2575273.5,0.958372175693512,0.9742350578308105,0.9698293209075928,0.015862882137298584,0.015634450109586997,-0.010000796090573185,0.03494020026106477
cricket,"[0.96, 0.97)",4392,1655118.125,1656311.375,0.9667831063270569,0.9904791712760925,0.9806466102600098,0.023696064949035645,0.023779444116337502,0.013311475988633924,0.030364868748712127
cricket,"[0.97, 0.98)",8816,3921197.0,3923533.0,0.9737197756767273,0.9803599715232849,0.9836660623550415,0.006640195846557617,0.006231031350051854,-0.01828315679247622,0.022456467590448916
cricket,"[0.98, 0.99)",9625,5252219.0,5254101.0,0.9844149947166443,0.9885392189025879,0.9890909194946289,0.0041242241859436035,0.0038008144485979453,-0.008041503650409535,0.013395769439899811
cricket,"[0.99, 1.0)",15531,18328150.0,18329524.0,0.9966123104095459,0.9996009469032288,0.9976176619529724,0.0029886364936828613,0.0029322280466028035,0.002406926353565319,0.003396366209961274
baseball,"[0.5, 0.55)",446197,116587168.0,117894080.0,0.5208234786987305,0.4973733425140381,0.525812566280365,-0.023450136184692383,-0.055854384162601196,-0.1093334053339684,-0.004978810066513284
baseball,"[0.55, 0.6)",387710,108176864.0,109218840.0,0.5697171688079834,0.5642082691192627,0.5670088529586792,-0.005508899688720703,-0.018775964904489788,-0.08115719109429616,0.0453030403593463
baseball,"[0.6, 0.65)",335030,88648048.0,89412688.0,0.6228155493736267,0.6299824714660645,0.6091783046722412,0.007166922092437744,0.0033660377050251417,-0.05241997471915703,0.060796107365564074
baseball,"[0.65, 0.7)",207382,45702176.0,46060736.0,0.6780357956886292,0.7062082290649414,0.6816792488098145,0.028172433376312256,0.032357504450748524,-0.04133907407562961,0.09843647937824988
baseball,"[0.7, 0.75)",141512,25862720.0,26043420.0,0.7246447205543518,0.7048946619033813,0.7166529893875122,-0.01975005865097046,-0.034370818846451046,-0.09491671526501094,0.023247662575464505
baseball,"[0.75, 0.8)",160392,24498336.0,24654596.0,0.7706466317176819,0.7720491886138916,0.7625255584716797,0.0014025568962097168,-0.0037644569392751167,-0.06307005185625189,0.04475274227728842
baseball,"[0.8, 0.85)",172886,26763012.0,26899884.0,0.8229674696922302,0.7705317139625549,0.8115231990814209,-0.05243575572967529,-0.06776420391283657,-0.16728139321035962,0.0011258164234544724
baseball,"[0.85, 0.9)",178740,32000344.0,32122684.0,0.8749635815620422,0.8864104747772217,0.8710697293281555,0.011446893215179443,0.009191360387294081,-0.016717450860515255,0.03341335765844474
baseball,"[0.9, 0.925)",62273,12050635.0,12079863.0,0.9149072170257568,0.87720787525177,0.9124821424484253,-0.037699341773986816,-0.04336745995234002,-0.11677140910857461,0.010991150506764268
baseball,"[0.925, 0.95)",103276,19847696.0,19880272.0,0.9397467374801636,0.9355480074882507,0.9386594891548157,-0.004198729991912842,-0.006035966341214612,-0.02672713857923453,0.011764628477102147
baseball,"[0.95, 0.96)",34434,6290705.0,6297509.0,0.9583531618118286,0.9405055642127991,0.9590520858764648,-0.01784759759902954,-0.01968258433417058,-0.04997011200771226,0.0045166996701960956
baseball,"[0.96, 0.97)",15155,3659675.75,3663080.0,0.9664427042007446,0.9737425446510315,0.9623886346817017,0.007299840450286865,0.006626889648522655,-0.012040360592946822,0.020831147788814362
baseball,"[0.97, 0.98)",31820,7404546.0,7409923.5,0.9737157821655273,0.9617229700088501,0.9714645147323608,-0.011992812156677246,-0.01305946319250201,-0.03123027638564965,0.0017332628143643496
baseball,"[0.98, 0.99)",28647,7952038.0,7955112.5,0.9841866493225098,0.9798623919487,0.9830697774887085,-0.0043242573738098145,-0.004780050478144666,-0.024972627538621728,0.007529582248508925
baseball,"[0.99, 1.0)",39001,29765760.0,29767764.0,0.9971828460693359,0.9976245164871216,0.9898976683616638,0.00044167041778564453,0.0003782464557328863,-0.0014070501454461698,0.0017201789619381803
mma_boxing,"[0.5, 0.55)",41956,12029420.0,12174670.0,0.5188188552856445,0.504166305065155,0.5053389072418213,-0.014652550220489502,-0.04125557215515137,-0.3023865270706102,0.2431414238655844
mma_boxing,"[0.55, 0.6)",31656,9521490.0,9595473.0,0.5736094117164612,0.686148464679718,0.6085102558135986,0.11253905296325684,0.1846425316450007,-0.07554198443966005,0.3891331722554253
mma_boxing,"[0.6, 0.65)",32540,12015417.0,12132250.0,0.624748706817627,0.6402471661567688,0.6261216998100281,0.015498459339141846,0.01130934702688998,-0.20321203675061475,0.2096002172108007
mma_boxing,"[0.65, 0.7)",29767,13006281.0,13071196.0,0.6815876960754395,0.5019164681434631,0.6064769625663757,-0.17967122793197632,-0.26250797486190136,-0.5405059911601158,0.08195964672302544
mma_boxing,"[0.7, 0.75)",23122,11611927.0,11683578.0,0.7273188829421997,0.7757534384727478,0.7959519028663635,0.048434555530548096,0.05837059703633698,-0.24387287665462826,0.24965876975672355
mma_boxing,"[0.75, 0.8)",23612,9299940.0,9356268.0,0.7709977626800537,0.7844494581222534,0.7891326546669006,0.013451695442199707,0.011909605785002251,-0.19221309219774976,0.17496885618829386
mma_boxing,"[0.8, 0.85)",25708,9386832.0,9437166.0,0.814982533454895,0.40351954102516174,0.5114361047744751,-0.4114629924297333,-0.5097152839337217,-0.7610950597449937,0.1352926503541698
mma_boxing,"[0.85, 0.9)",15396,5376474.0,5393363.0,0.8753441572189331,0.8878592252731323,0.8654195666313171,0.012515068054199219,0.010539099060643004,-0.09845262916396405,0.09608508559225051
mma_boxing,"[0.9, 0.925)",4677,1489441.0,1492375.25,0.9129393100738525,0.9633347988128662,0.9170408248901367,0.05039548873901367,0.053159003527761255,0.007021959334169464,0.08205703499968313
mma_boxing,"[0.925, 0.95)",4922,1274357.75,1276442.0,0.9394774436950684,0.9216560125350952,0.9175131916999817,-0.017821431159973145,-0.020153026843020446,-0.09844780480685551,0.04049113198331429
mma_boxing,"[0.95, 0.96)",1370,379868.28125,380275.3125,0.9584575295448303,0.9625924825668335,0.9635036587715149,0.004134953022003174,0.0032710863265646905,-0.03762509285816355,0.03288461935916614
mma_boxing,"[0.96, 0.97)",463,263058.53125,263227.5,0.966339111328125,0.972883939743042,0.9654427766799927,0.006544828414916992,0.0061167232194267365,-0.03127180556523568,0.03360056547212058
mma_boxing,"[0.97, 0.98)",1179,558198.875,558519.6875,0.9733240008354187,0.9338584542274475,0.974554717540741,-0.03946554660797119,-0.04113168270713481,-0.13647276463279992,0.025906316769518704
mma_boxing,"[0.98, 0.99)",1347,932921.125,933261.75,0.9846533536911011,0.9860237240791321,0.993318498134613,0.0013703703880310059,0.0010188010994453222,-0.02997574748136357,0.015113536820563246
mma_boxing,"[0.99, 1.0)",12848,5471032.5,5471423.0,0.9970624446868896,0.984221875667572,0.9991438388824463,-0.012840569019317627,-0.013048629773991667,-0.05142789564701471,0.0033419625678351534
hockey,"[0.5, 0.55)",400091,86689824.0,86814912.0,0.5217912793159485,0.49260571599006653,0.48576948046684265,-0.029185563325881958,-0.057288822173194816,-0.13258705840309595,0.018440821978610824
hockey,"[0.55, 0.6)",340153,78568784.0,78662896.0,0.5694847106933594,0.5623095035552979,0.5489353537559509,-0.0071752071380615234,-0.012768374227231455,-0.1071278349598103,0.08158852817077938
hockey,"[0.6, 0.65)",265147,57536780.0,57626112.0,0.6220999360084534,0.5866329073905945,0.607338547706604,-0.03546702861785889,-0.059587439472681546,-0.15453552953748162,0.03613547561475327
hockey,"[0.65, 0.7)",124408,22501002.0,22525324.0,0.6781678795814514,0.6987959146499634,0.7020368576049805,0.020628035068511963,0.02735322303645775,-0.073951630864925,0.1210286513297606
hockey,"[0.7, 0.75)",84679,14898386.0,14917458.0,0.7238751649856567,0.7464791536331177,0.6751969456672668,0.022603988647460938,0.030892114238277018,-0.08687306800714925,0.13098891874349244
hockey,"[0.75, 0.8)",79796,10585998.0,10593237.0,0.7702205777168274,0.7895328998565674,0.7665923237800598,0.01931232213973999,0.025669444281198918,-0.07530536362869868,0.10758737397586086
