sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
american_football,"[0.5, 0.55)",50522,32116728.0,32131392.0,0.522732675075531,0.48180001974105835,0.5716321468353271,-0.040932655334472656,-0.07766441538152033,-0.2905092477967724,0.15744412390734652
american_football,"[0.55, 0.6)",49014,34979280.0,35057296.0,0.5682035684585571,0.6118339896202087,0.5903619527816772,0.04363042116165161,0.07341590476121912,-0.15976236212308334,0.2807101544667861
american_football,"[0.6, 0.65)",61611,48659304.0,48681288.0,0.6264212131500244,0.6348071098327637,0.6160588264465332,0.008385896682739258,0.011311708739046194,-0.20136201268137902,0.2004774230964418
american_football,"[0.65, 0.7)",46670,32191228.0,32224468.0,0.6812199950218201,0.6998946666717529,0.6911506056785583,0.01867467164993286,0.02494803602041142,-0.25767368328444057,0.20871852895870388
american_football,"[0.7, 0.75)",22597,21423228.0,21470164.0,0.721961498260498,0.7840785980224609,0.7435500025749207,0.06211709976196289,0.08271694682306553,-0.1195271242897617,0.23188754004778955
american_football,"[0.75, 0.8)",32236,30547332.0,30549340.0,0.7703037261962891,0.750033974647522,0.7476423978805542,-0.02026975154876709,-0.025369449365606846,-0.18376425421374112,0.11415385791817094
american_football,"[0.8, 0.85)",21553,17024036.0,17025708.0,0.8159579038619995,0.731110692024231,0.7714007496833801,-0.08484721183776855,-0.10595208692116859,-0.2820511312076248,0.05100077576549169
american_football,"[0.85, 0.9)",15393,17188862.0,17189458.0,0.8741267323493958,0.9514314532279968,0.9466640949249268,0.07730472087860107,0.08824892784814269,0.016896720019222548,0.13240360360527775
american_football,"[0.9, 0.925)",2054,2232332.5,2232464.0,0.9133615493774414,0.8600736856460571,0.9381694197654724,-0.05328786373138428,-0.05740290950472595,-0.3500578774815923,0.09419241849165234
american_football,"[0.925, 0.95)",2188,3253978.0,3254698.5,0.9376178979873657,0.9530943632125854,0.9547532200813293,0.015476465225219727,0.016809651878733352,-0.12448506221346559,0.06792288265775283
american_football,"[0.95, 0.96)",496,285553.25,285623.1875,0.9561839699745178,0.9914706349372864,0.9657257795333862,0.035286664962768555,0.036704299220041724,0.0025191376774370885,0.04810576907457561
american_football,"[0.96, 0.97)",257,402897.5625,402935.75,0.9656939506530762,1.0,1.0,0.03430604934692383,0.03543047057127556,0.033091347195184494,0.036030128240191535
american_football,"[0.97, 0.98)",471,285754.78125,285793.3125,0.9749561548233032,0.9663960933685303,0.9723991751670837,-0.00856006145477295,-0.008954297814406792,-0.132361470596224,0.027006333547522323
american_football,"[0.98, 0.99)",431,380700.8125,380866.75,0.9850946068763733,0.9999842643737793,0.9953595995903015,0.014889657497406006,0.014682990762217445,0.012651778324719835,0.016677628296678813
american_football,"[0.99, 1.0)",357,504595.71875,504600.1875,0.9943050146102905,1.0,1.0,0.005694985389709473,0.0057258269728670515,0.002398917044421424,0.006905158735127687
soccer,"[0.5, 0.55)",556021,172791808.0,174894880.0,0.5201137065887451,0.5245822072029114,0.4748184084892273,0.00446850061416626,-0.002261366696648607,-0.1391538518025712,0.13986747877515784
soccer,"[0.55, 0.6)",549998,173867040.0,175665184.0,0.5728511810302734,0.5901456475257874,0.5792220830917358,0.017294466495513916,0.017230072960922195,-0.12961044032753247,0.15660224482518206
